Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
40401,2,1,1,3,16,524,34,16,94,436,3126,3,9,1,4,2,3,3,2
77479,2,1,3,1,13,76,59,13,118,115,150,12,17,1,1,1,2,2,1
98147,1,1,3,3,3,52,132,3,53,53,171,5,5,1,1,1,3,2,2
129006,1,1,3,3,8,595,2374,8,587,79,7699,1,1,1,1,1,3,3,1
55690,1,1,3,3,14,336,54,14,52,52,56,4,4,1,1,1,4,3,1
31627,2,1,1,3,5,42,43,3,280,41,432,18,37,1,1,1,4,2,2
120412,2,1,1,3,8,410,11,8,406,374,856,4,4,6,3,2,5,2,2
63114,1,1,1,2,29,612,536,29,646,252,4669,4,7,8,1,1,3,2,2
122433,1,1,2,3,16,261,466,16,431,395,982,15,32,1,1,1,2,3,2
127855,2,1,1,1,3,9,52,3,9,9,2373,6,6,1,1,1,1,2,1
34744,2,1,2,3,11,530,54,11,522,463,2893,5,77,1,1,1,3,2,1
22718,1,1,1,4,9,18,24,9,18,18,3034,3,9,1,1,1,2,3,2
27267,1,1,1,3,5,249,73,5,307,289,1549,1,1,1,4,2,3,3,2
147071,1,1,4,7,15,223,330,15,221,214,632,1,8,1,1,1,3,3,1
31331,2,1,1,3,8,220,265,8,556,143,817,12,17,6,3,2,3,2,2
121905,1,1,1,3,3,411,666,3,407,54,4732,1,1,1,1,1,5,2,2
104533,2,1,4,1,5,281,64,5,278,265,430,12,17,1,1,1,2,3,2
62433,1,1,1,3,8,36,94,8,147,142,368,5,5,1,1,1,3,3,1
83190,1,1,4,3,6,104,219,6,382,25,2690,5,42,1,1,1,3,3,1
120255,2,1,1,3,3,133,497,3,90,64,1060,6,6,1,3,2,3,2,2
82110,1,1,4,4,5,142,45,5,139,135,181,9,35,1,4,2,4,3,2
59373,1,1,1,3,3,304,141,3,306,54,6925,5,5,1,1,1,3,2,1
94833,2,1,1,3,24,210,38,23,165,159,218,6,55,1,1,1,3,4,1
98188,1,1,1,1,8,287,38,8,286,179,1812,3,38,1,1,1,2,3,2
89650,2,1,1,3,6,179,22,6,178,170,22,12,17,1,3,2,3,2,2
44786,1,1,1,4,15,254,219,15,257,280,542,3,45,12,1,1,4,5,2
136455,2,1,1,3,6,22,1334,6,22,22,4101,3,9,1,1,1,3,5,1
53131,2,1,3,3,24,148,19,23,146,141,191,3,45,1,1,1,4,5,2
12227,2,1,4,3,12,161,783,12,174,201,4409,9,21,1,3,2,3,3,2
121518,2,1,3,1,5,435,11,5,424,390,964,4,7,6,4,2,2,2,2
118747,1,1,3,5,20,61,66,20,61,62,5246,1,1,1,1,1,4,2,1
68891,2,1,1,1,8,318,11,8,319,301,524,9,13,1,3,2,3,3,2
11550,2,1,1,3,8,90,80,8,16,16,4286,3,3,1,1,1,3,4,1
148158,1,1,3,3,8,220,265,8,218,85,460,11,30,1,1,1,3,5,2
11107,1,1,3,3,9,544,383,9,19,19,2932,17,170,1,3,2,4,2,2
31522,1,1,4,1,16,572,89,16,562,120,786,3,9,12,4,2,2,3,2
144056,1,1,1,3,8,230,65,8,233,88,339,1,1,1,1,1,4,2,2
2893,1,1,4,1,6,83,61,6,81,192,1895,30,133,1,3,2,4,2,2
18217,1,1,3,4,22,138,87,25,135,130,1542,3,20,1,1,1,3,3,1
9851,1,1,1,3,8,343,91,8,342,318,597,27,126,1,1,1,6,2,2
8377,1,1,3,4,4,143,140,4,294,328,1063,14,136,1,1,1,6,3,1
149379,2,1,1,3,8,587,11,8,275,60,421,9,13,9,1,1,2,3,1
90439,2,1,3,3,5,171,408,5,39,39,6501,3,9,1,1,1,3,3,1
62564,2,1,1,3,5,377,736,5,179,171,1903,4,4,1,1,1,3,3,2
83389,1,1,3,1,11,86,1466,11,84,117,4541,4,7,1,1,1,2,3,2
59691,2,1,3,5,9,177,169,9,177,168,236,21,53,1,1,1,2,3,1
149605,2,1,4,3,3,124,44,3,120,54,3355,3,39,3,1,1,4,3,2
103574,1,1,4,3,5,157,37,5,155,150,3652,20,51,1,3,2,4,2,2
149595,1,1,3,4,13,421,59,13,414,383,902,9,35,5,3,2,3,3,2
96280,2,1,1,3,16,82,34,16,80,81,381,12,17,8,1,1,3,3,1
62908,1,1,1,3,8,94,310,8,162,157,4749,3,9,1,1,1,5,5,2
2710,1,1,3,2,4,404,5,4,413,382,5,12,17,20,1,1,3,3,2
143891,1,1,4,4,8,206,208,8,203,196,3774,1,1,1,1,1,2,2,1
93198,1,1,4,3,6,8,1015,6,8,8,2861,3,9,1,1,1,3,3,2
132370,2,1,2,3,17,303,482,17,305,288,1023,4,7,6,1,1,2,2,2
127959,1,1,3,1,6,455,686,6,214,207,3419,18,37,1,1,1,2,3,2
89009,2,1,1,3,14,196,54,14,193,187,266,3,20,1,1,1,6,2,1
40097,2,1,4,1,13,397,87,13,26,261,570,18,88,1,2,2,2,3,2
55709,1,1,3,4,12,161,67,12,174,201,2437,5,5,1,1,1,3,3,1
106863,1,1,1,3,1,190,180,1,188,182,259,11,69,1,1,1,4,3,1
29162,1,1,3,3,20,202,596,20,199,174,4927,1,1,2,4,2,2,2,2
97524,2,1,3,3,3,124,13,3,120,35,5593,4,4,1,1,1,5,3,1
95342,1,1,1,3,5,365,11,5,364,346,718,1,1,1,1,1,6,3,1
107943,2,1,3,1,8,372,689,8,403,423,1700,15,82,1,1,1,3,2,1
68357,2,1,3,3,8,245,1380,8,247,237,4285,11,79,1,1,1,4,3,2
35984,1,1,3,1,11,611,1058,11,609,509,3229,1,1,1,1,1,1,3,2
68079,1,1,3,3,13,134,59,13,131,126,534,9,35,1,1,1,2,3,2
127023,2,1,4,1,21,491,99,21,483,432,1261,12,17,1,1,1,4,2,2
72688,2,1,3,3,3,78,483,3,76,6,3347,15,32,1,1,1,3,2,1
71178,2,1,3,1,20,202,868,20,566,107,2276,3,3,1,1,1,3,3,1
96449,1,1,3,3,15,344,477,15,277,214,1007,4,4,1,1,1,2,3,2
148183,2,1,3,3,8,149,94,8,147,142,4446,9,35,1,1,1,3,3,1
106952,1,1,4,4,22,153,136,25,151,243,881,21,53,1,1,1,2,3,2
55150,1,1,3,3,13,189,59,13,187,82,365,1,24,1,1,1,2,2,1
51405,1,1,3,4,3,41,1006,3,120,230,6915,1,1,1,1,1,4,3,2
108458,1,1,3,3,8,276,1072,8,269,258,3095,16,29,1,1,1,4,2,2
14702,1,1,1,3,9,19,334,9,75,211,637,7,11,1,1,1,5,2,1
97564,2,1,3,3,18,423,692,18,125,118,1706,3,9,1,1,1,3,5,2
107498,1,1,1,2,24,167,38,23,165,159,218,3,38,8,1,1,4,6,2
41705,2,1,3,1,3,9,49,3,9,9,2635,9,35,1,2,2,2,3,2
37915,2,1,1,3,3,411,37,3,280,41,1628,5,77,1,1,1,3,5,2
46000,2,1,3,3,5,496,573,5,488,437,1294,11,30,1,1,1,3,5,1
114433,1,1,1,5,5,136,219,5,133,171,6388,7,10,1,1,1,3,3,1
68363,1,1,1,1,6,83,45,6,22,22,1611,10,14,1,1,1,4,2,1
118796,2,1,4,3,16,49,51,16,50,49,53,15,82,1,4,2,5,3,2
9382,1,1,1,3,6,8,33,6,12,12,3294,5,5,5,1,1,4,3,2
14887,2,1,3,1,14,324,521,14,393,362,1138,3,20,1,1,1,2,4,2
95977,1,1,3,5,9,453,73,9,448,409,1074,1,1,1,1,1,4,2,2
81820,2,1,1,5,5,101,11,5,190,334,907,11,144,1,1,1,4,5,2
70496,2,1,1,5,21,532,1020,21,523,464,2871,12,17,1,1,1,3,2,2
129273,1,1,3,1,17,303,135,17,305,288,1724,9,36,1,3,2,1,3,2
73268,1,1,1,3,8,149,296,8,147,142,559,3,9,1,1,1,2,3,2
32169,1,1,1,3,8,315,65,8,209,157,516,17,75,1,1,1,3,3,1
23205,2,1,3,3,13,122,59,13,118,115,150,3,9,1,1,1,3,3,1
42045,1,1,1,1,11,268,30,11,586,482,3762,7,62,1,1,1,1,2,1
43679,1,1,1,3,16,261,89,16,431,395,2218,7,11,1,1,1,3,2,2
99687,1,1,1,3,4,231,346,4,234,224,1662,9,21,1,1,1,2,3,1
101130,1,1,3,3,17,67,443,17,66,68,906,1,1,1,1,1,3,2,1
46590,1,1,3,1,8,94,87,8,162,157,214,6,64,1,1,1,3,2,2
86504,1,1,4,7,15,254,13,15,93,45,5764,1,1,1,3,2,2,2,2
54912,2,1,4,3,5,118,907,5,115,112,6386,6,41,1,1,1,3,3,1
86471,1,1,3,5,13,26,1140,13,26,344,3371,10,116,1,1,1,2,3,2
89877,1,1,3,1,4,404,346,4,401,369,2310,7,10,1,1,1,2,3,2
85030,1,1,1,1,9,500,532,9,24,24,3871,6,6,1,3,2,3,3,2
37255,2,1,3,5,11,547,30,11,538,472,3332,30,196,1,1,1,3,3,1
136898,1,1,3,4,4,489,140,4,141,137,184,1,24,1,1,1,3,3,1
31511,2,1,3,5,18,508,59,18,494,118,1379,2,2,1,1,1,3,5,2
146060,2,1,3,3,13,123,945,13,119,116,2583,9,13,1,1,1,3,3,1
90687,1,1,4,3,6,83,67,6,81,22,141,10,25,1,1,1,3,3,2
8068,2,1,3,1,24,634,19,23,631,521,3262,6,6,1,1,1,3,3,1
121286,2,1,3,3,11,295,130,11,295,279,468,19,46,1,1,1,3,2,2
1158,1,1,3,1,12,97,132,12,57,163,171,1,1,1,1,1,6,2,1
111238,1,1,1,3,5,159,67,5,156,151,114,5,5,1,3,2,4,2,1
115112,1,1,1,3,4,112,601,4,109,106,1382,1,1,1,1,1,3,3,2
32542,1,1,3,3,24,319,761,23,320,302,4012,3,9,2,1,1,5,3,1
128679,1,1,3,3,13,50,59,13,131,126,534,2,2,1,1,1,5,5,1
133537,1,1,1,3,8,91,65,8,89,88,241,9,21,1,1,1,2,3,1
66068,2,1,1,3,5,247,64,5,156,151,205,3,19,1,3,2,3,3,1
136638,2,1,3,1,24,237,87,23,240,228,547,5,77,1,1,1,4,2,1
128695,2,1,1,3,8,372,90,8,403,318,2785,20,51,1,1,1,4,2,1
128704,2,1,1,3,6,131,87,6,128,50,1215,4,7,1,1,1,4,5,1
17464,1,1,3,3,5,101,341,5,190,334,152,21,53,6,1,1,3,3,1
91956,1,1,3,3,5,115,1412,5,112,442,5767,3,9,8,1,1,2,3,1
92512,2,1,1,3,17,591,74,17,581,470,2222,3,20,1,1,1,2,2,1
3300,1,1,3,5,24,284,87,23,283,269,436,19,124,1,1,1,2,2,1
50727,1,1,4,3,3,52,4,3,53,53,1577,4,4,1,1,1,3,3,1
82911,1,1,2,1,20,533,538,20,525,161,1467,16,178,1,1,1,2,3,2
8047,1,1,3,3,19,211,65,19,207,61,297,2,74,2,1,1,4,3,1
60368,1,1,3,3,19,390,270,19,385,356,758,3,9,15,1,1,3,3,2
42644,2,1,1,1,6,191,99,6,565,207,1975,12,17,1,1,1,2,3,1
29388,2,1,3,1,15,107,432,15,104,101,4049,5,22,1,1,1,2,3,2
21134,2,1,4,3,19,443,1712,19,437,300,5483,12,17,1,4,2,4,3,2
28333,2,1,4,1,24,566,38,23,552,483,1865,12,17,1,1,1,4,2,1
69060,1,1,4,3,6,140,1202,6,137,246,3591,1,24,1,2,2,3,2,2
120232,2,1,1,1,6,332,61,6,330,310,3936,3,19,1,1,2,2,2,2
61928,2,1,1,3,5,157,2214,5,155,150,7179,23,63,1,1,1,4,2,2
60222,2,1,3,1,11,95,4,3,90,64,1388,1,33,1,4,2,4,3,2
3671,2,1,3,3,3,304,59,3,306,54,1054,11,30,1,3,2,2,3,2
101917,2,1,3,3,3,600,1791,3,386,53,5797,4,4,1,1,1,3,2,2
108467,1,1,4,3,5,43,61,5,44,43,125,7,47,3,3,2,3,3,2
136526,2,1,3,3,13,176,2157,13,176,167,7020,9,35,1,1,1,3,3,2
91061,1,1,3,4,24,424,213,23,415,304,5783,1,1,1,1,1,3,3,2
131566,2,1,3,1,13,189,59,13,187,384,930,3,3,1,2,2,3,3,2
15727,1,1,3,7,15,344,117,15,223,216,3073,3,45,1,1,1,3,3,1
10941,1,1,3,4,4,437,799,4,5,5,2040,10,116,1,1,1,6,2,1
25739,1,1,3,5,8,16,91,8,16,16,620,1,1,1,1,1,3,2,2
20970,1,1,1,3,5,144,81,5,142,138,185,3,9,1,1,1,1,3,1
145721,2,1,4,3,5,365,11,5,190,334,907,9,13,1,1,1,3,3,1
70634,2,1,3,3,20,202,399,20,199,174,2224,14,71,1,1,1,2,3,1
33993,1,1,1,3,14,484,45,14,580,427,2199,15,139,9,1,1,3,2,1
75958,1,1,3,1,5,496,599,5,488,437,1380,5,5,1,1,1,3,3,1
20652,1,1,3,3,5,101,11,5,190,334,907,1,1,1,1,1,5,5,1
4774,1,1,3,1,12,23,44,12,169,163,745,3,9,1,2,2,6,3,2
119140,1,1,1,1,6,527,30,6,520,422,2905,1,59,1,1,1,2,2,1
128790,1,1,1,3,5,226,1023,5,227,218,2878,7,11,5,4,2,3,3,2
86629,2,1,3,1,5,151,64,5,149,144,1173,3,45,1,3,2,2,3,2
105573,1,1,4,7,15,254,156,15,257,248,1415,3,9,6,2,2,3,3,2
72861,2,1,4,3,13,26,84,13,26,26,115,23,63,1,4,2,3,2,2
72172,2,1,3,3,3,3,153,3,3,3,1061,3,3,1,1,1,3,2,1
119010,2,1,1,3,5,226,1544,5,227,218,4806,3,9,1,1,1,3,3,1
40580,1,1,1,3,8,230,65,8,233,88,339,6,81,1,1,1,5,3,1
96290,1,1,3,1,9,386,143,9,38,38,2168,6,64,1,1,1,4,3,1
64679,2,1,1,5,13,76,811,13,74,180,2080,10,25,1,3,2,3,2,2
56872,1,1,3,1,5,11,11,5,11,11,11,1,1,1,3,2,6,2,2
9959,1,1,3,3,5,171,906,3,90,64,2448,1,1,1,4,2,4,2,2
119748,2,1,1,3,5,165,2053,5,343,320,6688,9,35,6,1,1,3,3,2
122827,1,1,1,5,8,16,91,8,16,16,2248,30,99,1,4,2,3,2,2
67782,1,1,3,1,14,51,54,14,52,52,56,5,77,1,1,1,3,3,1
83515,1,1,3,1,20,236,59,20,238,107,963,17,31,1,3,2,3,2,2
95174,1,1,1,1,22,225,19,25,225,146,1976,7,62,1,1,1,6,2,2
138104,2,1,4,1,11,611,1058,11,609,509,3229,15,32,1,1,1,2,2,1
107153,2,1,1,3,6,8,33,6,8,8,1789,4,7,8,1,1,3,3,2
106733,1,1,1,3,5,294,23,5,279,266,2343,9,13,1,3,2,3,3,2
52182,1,1,3,3,5,56,103,5,103,191,2810,1,1,1,1,1,4,2,1
44437,1,1,3,5,20,376,200,20,238,107,2220,6,6,1,1,1,5,3,1
63015,2,1,1,3,11,295,526,6,8,8,1151,3,45,1,1,1,2,3,1
103981,1,1,3,4,4,514,140,4,352,328,2693,1,24,1,1,1,5,3,1
32274,1,1,1,3,3,35,43,3,280,41,432,23,63,1,1,1,2,2,1
27844,1,1,2,3,6,131,257,6,128,50,5862,3,45,2,1,1,3,3,2
73476,1,1,1,3,11,244,59,11,246,408,1431,1,24,1,1,1,6,2,1
43429,2,1,3,3,13,50,53,13,51,51,55,3,9,1,1,1,4,5,2
137853,1,1,3,1,6,140,45,6,137,133,441,7,10,5,1,1,3,2,1
31167,1,1,4,3,8,372,90,8,403,99,848,7,10,1,3,2,3,2,2
116071,1,1,3,1,3,357,411,3,357,35,1446,6,6,1,1,1,2,2,1
131309,1,1,3,3,21,445,90,21,127,325,5041,1,1,1,1,1,5,3,2
60441,2,1,3,3,12,462,476,12,174,201,1006,2,2,1,1,1,2,2,2
104235,1,1,3,4,20,113,240,15,266,251,395,7,10,1,1,1,3,2,2
80896,1,1,3,3,24,424,707,23,415,304,3118,11,30,1,1,1,3,5,1
135828,1,1,1,3,3,6,436,3,6,6,5610,3,9,5,1,1,4,3,1
148040,1,1,3,3,21,255,45,21,262,249,389,9,43,1,1,1,3,3,1
104321,1,1,1,5,13,176,26,13,176,167,2837,10,65,2,1,1,3,3,1
108676,1,1,1,3,6,574,219,6,564,17,1966,1,1,5,4,2,2,3,2
131699,2,1,3,3,8,449,145,8,443,33,4596,3,39,1,1,1,3,2,2
79283,2,1,3,3,13,122,59,13,118,115,3603,1,24,1,1,1,5,5,2
122360,2,1,1,3,5,435,11,5,424,390,964,26,78,1,1,1,4,3,1
109779,2,1,4,3,5,39,11,5,321,303,1244,11,144,1,4,2,3,5,2
93945,2,1,3,3,6,68,87,6,67,69,422,3,38,1,1,1,3,2,1
108363,2,1,1,3,1,190,45,1,188,182,1341,14,27,7,1,1,3,2,1
66439,1,1,1,3,5,144,81,5,142,138,185,3,9,1,1,1,2,2,1
83261,2,1,3,5,21,557,99,21,549,415,1834,5,5,1,1,1,3,5,1
48375,1,1,3,1,13,414,59,13,410,379,882,7,10,1,1,1,3,2,1
112096,1,1,4,1,22,174,14,25,248,307,1306,1,59,1,1,1,4,2,2
129843,2,1,1,3,1,190,255,1,14,123,1199,3,45,1,1,1,4,5,1
50620,1,1,3,3,9,77,136,9,75,331,4220,1,1,1,1,1,6,2,1
97198,2,1,3,3,1,182,255,1,14,123,1203,9,130,1,1,1,3,3,1
119571,2,1,3,1,5,43,651,12,381,90,4904,6,64,1,1,1,3,3,1
129129,1,1,3,1,13,84,59,13,187,82,365,2,2,1,1,1,2,3,2
30167,1,1,4,3,14,336,258,14,335,313,3137,6,55,1,1,1,2,2,1
15112,2,1,3,3,30,258,720,30,303,286,1805,9,13,1,1,1,2,3,2
57959,2,1,1,3,6,330,99,6,189,183,260,4,4,1,3,2,3,5,2
103408,1,1,1,1,24,228,19,23,229,219,641,6,55,1,1,1,2,3,2
21848,2,1,3,3,6,83,297,6,81,192,3394,3,3,1,1,1,3,3,1
126716,1,1,3,4,6,131,291,6,128,50,539,4,4,1,1,1,3,2,1
14001,2,1,3,1,7,366,989,3,90,64,2764,6,81,1,4,2,2,5,2
128909,2,1,3,2,31,545,379,31,537,316,1721,5,22,1,1,1,3,3,2
98814,1,1,3,3,8,245,45,8,247,237,2870,9,35,1,3,2,3,3,2
27862,2,1,1,3,22,119,212,25,135,341,2188,3,9,12,1,1,2,3,1
8384,1,1,3,5,20,301,274,20,302,62,3663,3,39,1,1,1,3,5,1
133213,1,1,2,1,17,567,1200,17,338,314,3569,10,25,1,1,1,2,2,2
21959,2,1,1,3,6,140,297,6,137,246,4688,4,4,1,1,1,5,2,1
29504,2,1,1,3,5,43,77,5,219,43,462,5,5,1,1,1,3,3,1
83316,1,1,1,3,6,527,10,6,520,422,4453,3,9,1,1,1,3,3,2
74324,1,1,3,3,9,386,169,9,38,38,743,9,43,1,1,1,3,5,2
8305,2,1,3,3,8,149,1079,8,147,142,3122,12,17,1,1,1,2,3,2
138745,1,1,3,3,11,244,1974,11,246,236,6419,1,1,1,2,2,7,2,2
142639,2,1,4,3,5,56,103,5,103,191,6638,3,9,6,1,1,4,3,1
19285,2,1,1,3,8,106,90,8,102,99,1216,20,51,1,3,2,3,3,2
41907,1,1,2,2,17,503,135,17,510,454,1488,9,21,8,1,1,2,2,1
77979,2,1,3,1,19,390,701,19,385,356,6040,5,77,1,1,1,2,3,2
5203,2,1,1,3,5,221,44,5,122,119,2796,3,19,7,1,1,3,2,2
103891,1,1,1,3,5,43,530,5,44,43,1169,5,5,1,1,1,4,3,1
30823,2,1,3,3,5,66,107,5,7,7,4515,3,45,2,1,1,2,3,2
99147,2,1,3,4,1,450,136,1,535,406,3700,3,9,1,1,1,4,2,1
117409,1,1,2,1,17,408,135,17,404,372,851,1,59,1,1,1,4,2,2
132322,2,1,3,5,5,406,134,5,435,399,1692,5,5,1,1,1,3,5,1
9111,2,2,3,1,8,205,1261,8,269,258,3825,13,85,1,1,1,5,2,2
32264,2,1,3,3,14,464,247,14,325,309,548,20,109,1,4,2,2,3,2
58605,2,1,3,3,13,34,246,13,34,103,410,3,45,1,1,1,2,3,1
59640,2,1,4,4,5,11,11,5,11,11,11,4,4,1,1,1,2,3,1
142328,2,1,3,5,20,316,66,20,302,62,2536,5,77,1,1,2,3,3,2
59921,1,1,3,3,8,59,11,8,59,60,1425,3,39,1,3,2,3,5,2
146209,2,1,1,5,22,225,19,25,225,146,1976,3,9,1,1,2,3,3,2
20650,1,1,1,1,5,352,45,5,349,326,619,9,35,1,1,1,2,3,2
112751,1,1,3,3,4,37,5,4,37,37,5,1,1,1,1,1,5,2,2
144971,2,1,3,3,12,23,23,12,23,23,871,8,12,1,1,1,2,3,2
83076,1,1,1,1,4,526,336,4,519,460,642,1,59,1,1,1,4,2,1
63381,1,1,1,4,24,237,87,23,240,228,547,5,77,1,1,1,3,3,1
144489,2,1,3,5,20,283,59,20,282,110,2026,3,9,1,1,1,3,3,1
62363,1,1,4,1,5,221,1413,5,122,119,5682,1,1,1,1,1,7,2,1
47691,2,1,1,3,4,363,498,4,362,337,1246,3,9,1,1,1,2,3,1
12409,1,1,1,3,4,437,38,23,552,483,1865,2,2,1,1,1,3,5,1
16371,1,1,2,3,8,91,65,8,89,88,241,1,1,1,1,1,3,2,1
56503,1,1,1,3,18,616,59,18,515,122,1524,9,35,1,1,1,3,5,1
33334,1,1,3,5,6,178,99,6,214,207,1139,2,15,1,4,2,2,3,1
26203,1,2,3,5,20,61,274,20,302,62,484,13,36,1,1,1,4,3,2
114261,2,1,1,3,5,115,81,5,112,109,3416,3,44,1,1,1,3,3,1
105363,2,1,1,1,9,38,38,9,140,343,699,5,80,1,1,1,2,3,2
75187,1,1,3,3,11,383,21,11,300,284,3553,17,72,1,1,1,3,3,1
71849,1,1,4,4,15,107,104,15,104,101,130,3,45,2,1,1,4,3,1
48536,1,1,3,4,13,76,54,13,74,76,4364,4,4,1,1,1,3,3,1
106664,2,1,1,3,8,449,115,8,443,16,1051,3,19,1,1,1,2,3,2
127042,2,1,3,3,5,101,11,5,190,334,907,22,57,6,4,2,7,5,2
80131,2,1,3,4,24,309,136,23,311,294,3290,4,4,1,1,1,4,3,1
32747,2,1,1,3,5,144,239,5,142,138,1213,3,9,1,1,1,3,3,1
116548,2,1,3,1,21,491,99,21,483,432,1261,5,5,1,1,1,5,2,2
41366,2,1,4,1,21,139,976,21,136,131,6535,17,90,1,1,1,4,3,2
121726,1,1,4,4,5,247,94,5,250,39,368,3,9,1,1,1,4,3,2
107818,2,1,4,3,13,123,59,13,119,116,1392,4,4,1,1,1,4,3,1
62447,1,1,3,1,21,99,669,21,392,361,4774,5,77,1,1,1,2,3,2
77793,1,1,3,1,12,172,59,12,158,48,399,17,131,1,1,1,2,3,1
21769,2,1,4,3,11,183,45,11,181,175,251,12,17,1,1,1,3,3,1
93708,1,1,1,3,5,42,157,5,43,42,3643,1,8,1,1,1,4,2,2
96629,2,1,4,3,16,219,135,16,217,210,315,6,55,1,1,1,3,3,1
5104,1,1,1,1,5,42,728,5,43,42,1829,7,10,1,1,1,1,2,2
101297,1,1,3,3,3,52,4,3,53,53,1577,5,77,1,1,1,2,2,1
134815,1,1,1,3,9,18,162,9,18,18,869,4,4,1,1,1,4,3,1
1337,2,1,3,2,27,305,502,27,308,290,1072,2,68,1,4,2,2,2,2
123350,1,1,3,3,4,420,5,4,413,382,5,22,91,1,1,1,3,5,2
47181,2,1,3,3,5,42,157,5,43,42,3643,3,9,1,1,1,3,3,1
116186,2,1,1,4,1,190,318,1,642,182,7624,5,5,1,1,1,4,3,2
85847,2,1,1,3,3,9,153,3,9,9,5172,15,32,1,1,1,3,2,1
83222,2,1,3,1,3,357,87,3,357,35,1378,5,48,1,3,2,2,2,2
143363,1,1,1,3,8,90,288,8,88,87,7178,3,9,1,2,2,3,3,2
40855,2,1,4,3,13,310,87,13,172,474,1782,4,4,1,1,1,3,5,2
3013,1,1,1,1,11,295,130,11,295,279,1202,7,62,1,2,2,1,3,2
60075,1,1,1,4,3,278,263,3,276,35,830,1,1,1,1,1,3,2,1
9793,2,1,1,7,15,96,139,15,170,45,3979,4,4,1,1,1,2,2,2
120505,1,1,1,3,8,300,397,8,301,89,780,11,30,1,1,1,3,5,2
133532,2,1,3,1,5,152,130,5,150,145,1540,3,38,1,2,2,1,2,2
89662,1,1,3,3,12,23,62,12,23,23,4942,4,7,1,1,1,3,5,1
2766,1,1,1,1,5,247,64,5,156,151,205,9,36,1,1,1,3,3,2
35616,2,1,3,3,6,140,8,6,137,133,1395,4,7,1,1,1,3,3,1
54429,2,1,1,5,11,295,130,11,295,279,1202,17,75,1,1,1,2,2,1
111525,1,1,3,1,6,527,438,6,520,422,1558,1,24,1,1,1,2,2,1
99504,2,1,3,3,13,84,53,13,118,115,4456,11,16,6,3,2,3,5,1
23049,2,1,1,1,21,255,45,21,262,249,389,10,18,12,1,1,3,2,2
2815,2,1,3,7,15,96,590,15,93,45,1859,3,9,13,1,1,2,2,2
52609,2,1,4,3,4,112,178,4,313,253,3108,1,1,1,1,1,5,2,1
75064,1,1,1,1,5,120,862,5,149,144,2247,15,32,1,1,1,3,3,2
25605,1,1,3,4,6,260,99,6,263,254,1784,1,24,1,4,2,2,2,2
53960,1,1,1,3,1,322,151,1,323,305,536,5,42,1,1,1,3,5,2
140026,1,1,3,2,12,267,2,12,268,201,1649,7,10,14,4,2,3,3,2
4848,1,1,1,1,5,118,948,5,115,112,2665,8,28,1,1,1,3,3,1
83444,2,1,1,3,8,15,371,8,15,15,3781,12,17,1,1,1,5,3,2
45397,2,1,3,5,20,283,1387,20,282,110,5718,25,73,2,1,1,4,3,1
72023,2,1,1,3,16,472,123,16,463,156,1134,2,60,1,1,1,3,3,2
73497,2,1,4,3,8,372,90,8,403,99,848,6,6,1,1,1,2,3,1
33670,2,1,1,3,8,449,262,8,16,16,3543,12,17,1,1,1,3,2,2
87233,1,1,1,3,4,37,178,4,37,37,1068,1,24,1,1,1,7,2,2
61165,2,1,3,5,11,356,1100,11,270,260,4324,3,9,1,1,1,3,3,1
48675,1,1,3,3,13,50,87,13,51,194,284,6,6,2,1,1,4,6,1
76979,2,1,3,3,3,78,52,3,76,6,1179,11,30,1,1,1,6,6,2
99939,2,1,3,5,20,301,460,20,302,62,1991,5,77,1,1,1,3,3,1
5244,2,1,1,3,8,300,397,8,301,89,1622,9,21,1,1,1,3,3,2
73024,2,1,4,3,8,287,592,8,286,179,3390,5,77,1,1,1,2,2,2
30003,1,1,1,3,1,190,212,1,188,182,2732,1,1,1,1,1,4,2,1
84829,1,1,3,3,3,78,291,3,76,6,4600,7,10,1,1,1,5,2,1
122933,1,1,3,1,11,103,73,11,99,97,606,8,28,1,3,2,3,3,2
36481,1,1,3,1,22,225,19,25,225,146,1976,7,62,1,1,1,4,3,2
141464,1,1,1,5,7,233,45,7,235,225,3739,2,2,1,1,1,3,2,2
112791,1,1,1,3,8,587,11,8,275,60,421,1,24,1,1,1,2,2,1
126850,1,1,1,1,11,647,157,11,653,527,4867,1,8,1,1,1,5,2,1
18451,2,1,4,3,6,179,99,6,178,170,429,4,4,1,3,2,2,2,2
55872,1,1,3,3,12,192,379,12,171,48,5599,5,5,1,1,1,3,3,2
23315,1,1,4,3,4,430,1561,4,5,5,4871,1,24,2,1,1,4,4,1
36365,2,1,1,3,23,81,84,22,79,80,95,9,13,1,1,1,2,3,2
112275,2,1,3,5,14,425,54,14,416,385,2524,3,9,1,1,1,2,2,2
60635,2,1,1,1,8,90,87,8,88,87,344,3,39,1,1,1,3,4,2
7275,1,1,3,3,4,385,130,4,379,353,742,1,1,1,1,1,6,2,1
114046,1,1,1,1,1,182,14,1,484,73,1353,5,48,1,3,2,2,2,2
116894,2,1,1,1,9,18,38,9,18,18,996,4,4,1,1,1,4,3,2
54384,1,1,2,1,11,21,241,11,21,452,3295,5,42,1,1,1,2,2,1
